,node_connectivity,degree_assortativity_coefficient,density,is_bipartite,spectral_bipartivity,global_reaching_centrality,transitivity,average_clustering,is_strongly_connected,is_weakly_connected,is_attracting_component,is_semiconnected,edge_connectivity,is_directed_acyclic_graph,is_aperiodic,diameter,radius,is_distance_regular,is_strongly_regular,is_eulerian,number_of_isolates,overall_reciprocity,is_regular,negative_edge_cycle,s_metric,is_threshold_graph,is_tournament,is_arborescence,is_branching,is_triad,wiener_index,trophic_incoherence_parameter
2016-07-12,0.0,,0.2222222222222222,0.0,0.5414095048755122,0.32098765432098764,0.18421052631578946,0.21122807017543863,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,377.0,0.0,0.0,0.0,0.0,0.0,inf,18.863721796082555
2016-07-13,0.0,,0.2222222222222222,0.0,0.5391156314501362,0.32098765432098764,0.18421052631578946,0.21122807017543863,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,377.0,0.0,0.0,0.0,0.0,0.0,inf,2.6758176320519302
2016-07-14,0.0,-0.1189176780021181,0.2111111111111111,0.0,0.5714953669757102,0.32098765432098764,0.1875,0.1945614035087719,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,335.0,0.0,0.0,0.0,0.0,0.0,inf,309.6016921081548
2016-07-15,0.0,-0.3232299675777276,0.2222222222222222,0.0,0.5034932412460225,0.20987654320987653,0.25,0.2550877192982456,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,401.0,0.0,0.0,0.0,0.0,0.0,inf,19.2
2016-07-18,0.0,-0.04743416490252555,0.2111111111111111,0.0,0.5102880041319092,0.20987654320987653,0.23333333333333334,0.24341269841269844,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,333.0,0.0,0.0,0.0,0.0,0.0,inf,8.608441389583525
2016-07-19,0.0,-0.04743416490252555,0.2111111111111111,0.0,0.5086534667056506,0.20987654320987653,0.23333333333333334,0.24341269841269844,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,333.0,0.0,0.0,0.0,0.0,0.0,inf,5.489854657012756
2016-07-20,0.0,-0.04743416490252555,0.2111111111111111,0.0,0.5066180476310759,0.20987654320987653,0.23333333333333334,0.24341269841269844,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,333.0,0.0,0.0,0.0,0.0,0.0,inf,2.344321836981062
2016-07-21,0.0,0.03905832834322319,0.18888888888888888,0.0,0.4912870122950516,0.4320987654320988,0.21428571428571427,0.23722222222222222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,inf,11.700663390929682
2016-07-22,0.0,0.03905832834322319,0.18888888888888888,0.0,0.4850827580484835,0.4320987654320988,0.21428571428571427,0.23722222222222222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,inf,10.187336454437588
2016-07-25,0.0,0.10942844490912682,0.2,0.0,0.47919093940212426,0.35802469135802467,0.21875,0.2688888888888889,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,289.0,0.0,0.0,0.0,0.0,0.0,inf,7.55486198804957
2016-07-26,0.0,0.10942844490912682,0.2,0.0,0.47454103083607707,0.35802469135802467,0.21875,0.2688888888888889,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,289.0,0.0,0.0,0.0,0.0,0.0,inf,5.980739271557878
2016-07-27,0.0,-0.07080514800462785,0.2111111111111111,0.0,0.46465786281914107,0.2839506172839506,0.2631578947368421,0.31111111111111117,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,332.0,0.0,0.0,0.0,0.0,0.0,inf,6605736988194597.0
2016-07-28,0.0,-0.07080514800462785,0.2111111111111111,0.0,0.46351316035313644,0.2839506172839506,0.2631578947368421,0.31111111111111117,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,332.0,0.0,0.0,0.0,0.0,0.0,inf,1.3219035393975856e+16
2016-07-29,0.0,-0.07080514800462785,0.2111111111111111,0.0,0.4704913191162664,0.2839506172839506,0.2631578947368421,0.31111111111111117,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,332.0,0.0,0.0,0.0,0.0,0.0,inf,4408788289176453.5
2016-08-01,0.0,-0.40160966445125024,0.2222222222222222,0.0,0.482643395710069,0.18518518518518517,0.2631578947368421,0.29507936507936505,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,389.0,0.0,0.0,0.0,0.0,0.0,inf,1.9051750595561488e+17
2016-08-02,0.0,0.02447423901142976,0.2111111111111111,0.0,0.4794166086296075,0.18518518518518517,0.28125,0.29166666666666663,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,341.0,0.0,0.0,0.0,0.0,0.0,inf,1.3339851427391698e+16
2016-08-03,0.0,0.24858757062146927,0.2111111111111111,0.0,0.47966884587700725,0.18518518518518517,0.3,0.17666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,359.0,0.0,0.0,0.0,0.0,0.0,inf,1.523457806543627e+17
2016-08-04,0.0,0.24858757062146927,0.2111111111111111,0.0,0.4735544779051569,0.18518518518518517,0.3,0.17666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,359.0,0.0,0.0,0.0,0.0,0.0,inf,3.321393669113752e+16
2016-08-05,0.0,0.24858757062146927,0.2111111111111111,0.0,0.46467210559950767,0.18518518518518517,0.3,0.17666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,359.0,0.0,0.0,0.0,0.0,0.0,inf,7044448678041372.0
2016-08-08,0.0,0.24858757062146927,0.2111111111111111,0.0,0.4608047088573292,0.18518518518518517,0.3,0.17666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,359.0,0.0,0.0,0.0,0.0,0.0,inf,8243647449663875.0
2016-08-09,0.0,0.06593406593406648,0.2222222222222222,0.0,0.46458270374133326,0.18518518518518517,0.3235294117647059,0.30500000000000005,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,413.0,0.0,0.0,0.0,0.0,0.0,inf,6422183734010226.0
2016-08-10,0.0,0.06593406593406648,0.2222222222222222,0.0,0.4646307457199641,0.18518518518518517,0.3235294117647059,0.30500000000000005,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,413.0,0.0,0.0,0.0,0.0,0.0,inf,1.0271741835095838e+16
2016-08-11,0.0,0.18154065010501627,0.23333333333333334,0.0,0.4807940605195139,0.18518518518518517,0.2777777777777778,0.1927380952380952,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,481.0,0.0,0.0,0.0,0.0,0.0,inf,5433160688538386.0
2016-08-12,0.0,0.24012009007506566,0.24444444444444444,0.0,0.4768691062560261,0.18518518518518517,0.25,0.19353174603174603,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,554.0,0.0,0.0,0.0,0.0,0.0,inf,3927955933146861.0
2016-08-15,0.0,0.29814239699997214,0.2222222222222222,0.0,0.47032368621072485,0.2716049382716049,0.23333333333333334,0.17559523809523808,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,424.0,0.0,0.0,0.0,0.0,0.0,inf,6.857409535610408
2016-08-16,0.0,0.29814239699997214,0.2222222222222222,0.0,0.46716181971608656,0.2716049382716049,0.23333333333333334,0.17559523809523808,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,424.0,0.0,0.0,0.0,0.0,0.0,inf,6.985786695629109
2016-08-17,0.0,0.041926274578121966,0.2111111111111111,0.0,0.45475545774256465,0.2716049382716049,0.19230769230769232,0.14345238095238094,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157894736842105,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,inf,6.465659140101072
2016-08-18,0.0,0.041926274578121966,0.2111111111111111,0.0,0.45560687015380763,0.2716049382716049,0.19230769230769232,0.14345238095238094,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157894736842105,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,inf,6.422978603766835
2016-08-19,0.0,0.041926274578121966,0.2111111111111111,0.0,0.45695888451494315,0.2716049382716049,0.19230769230769232,0.14345238095238094,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157894736842105,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,inf,6.618335351612395
2016-08-22,0.0,-0.026207120918048596,0.2222222222222222,0.0,0.4580964697369453,0.29629629629629634,0.15625,0.13864468864468865,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,399.0,0.0,0.0,0.0,0.0,0.0,inf,6.485770669142048
2016-08-23,0.0,-0.32940392293420906,0.2111111111111111,0.0,0.4508517432629148,0.29629629629629634,0.16666666666666666,0.1281746031746032,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,334.0,0.0,0.0,0.0,0.0,0.0,inf,6.838326928677543
2016-08-24,0.0,-0.32940392293420906,0.2111111111111111,0.0,0.4541818018903638,0.29629629629629634,0.16666666666666666,0.1281746031746032,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,334.0,0.0,0.0,0.0,0.0,0.0,inf,7.079936106148826
2016-08-25,0.0,-0.32940392293420906,0.2111111111111111,0.0,0.4586670640034487,0.29629629629629634,0.16666666666666666,0.1281746031746032,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,334.0,0.0,0.0,0.0,0.0,0.0,inf,7.352676770203511
2016-08-26,1.0,-0.5477225575051824,0.24444444444444444,0.0,0.4779903568553544,0.1111111111111111,0.2222222222222222,0.1708333333333333,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,479.0,0.0,0.0,0.0,0.0,0.0,inf,2.4995867427031855
2016-08-29,1.0,,0.2222222222222222,0.0,0.4559859920161615,0.1111111111111111,0.13333333333333333,0.11583333333333334,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,363.0,0.0,0.0,0.0,0.0,0.0,inf,5.2306787322488075
2016-08-30,1.0,-0.21821789023599467,0.24444444444444444,0.0,0.49457660831529665,0.1111111111111111,0.2619047619047619,0.2677380952380953,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,521.0,0.0,0.0,0.0,0.0,0.0,inf,11.290308870007289
2016-08-31,1.0,-0.21821789023599467,0.24444444444444444,0.0,0.4961872370629894,0.1111111111111111,0.2619047619047619,0.2677380952380953,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,521.0,0.0,0.0,0.0,0.0,0.0,inf,3.654500225862142
2016-09-01,0.0,-0.39320563788657975,0.23333333333333334,0.0,0.49807070732210246,0.2222222222222222,0.23809523809523808,0.2590476190476191,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,472.0,0.0,0.0,0.0,0.0,0.0,inf,3.8285240461412915
2016-09-02,0.0,-0.288675134594812,0.2111111111111111,0.0,0.4825469519120771,0.2222222222222222,0.21428571428571427,0.15190476190476188,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.0,0.0,0.0,0.0,0.0,0.0,inf,0.0
2016-09-06,0.0,0.12499999999999775,0.2,0.0,0.45140358022206983,0.2222222222222222,0.25,0.16023809523809524,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,0.0,0.0,0.0,0.0,0.0,inf,0.0
2016-09-07,0.0,0.12499999999999775,0.2,0.0,0.4634288114839583,0.2222222222222222,0.25,0.16023809523809524,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,0.0,0.0,0.0,0.0,0.0,inf,9.064923579720507
2016-09-08,0.0,,0.2111111111111111,0.0,0.48054756845793456,0.2222222222222222,0.25,0.1626190476190476,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,inf,2.744927328506378
2016-09-09,0.0,,0.2111111111111111,0.0,0.47207206347715447,0.2222222222222222,0.25,0.1626190476190476,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,inf,0.0
2016-09-12,0.0,0.49999999999999845,0.2222222222222222,0.0,0.5103958055129846,0.2222222222222222,0.23529411764705882,0.17166666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.0,0.0,0.0,0.0,0.0,0.0,inf,23.337523433303712
2016-09-13,0.0,0.40422604172722165,0.23333333333333334,0.0,0.4938883470166758,0.2222222222222222,0.23684210526315788,0.17416666666666664,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,473.0,0.0,0.0,0.0,0.0,0.0,inf,9.875414397573882
2016-09-14,0.0,0.666666666666667,0.2222222222222222,0.0,0.5062018045340146,0.2222222222222222,0.20588235294117646,0.15785714285714286,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,395.0,0.0,0.0,0.0,0.0,0.0,inf,6.308724118235001
2016-09-15,0.0,,0.23333333333333334,0.0,0.5124975605125727,0.2222222222222222,0.18421052631578946,0.16619047619047617,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,438.0,0.0,0.0,0.0,0.0,0.0,inf,2.7338476370299665
2016-09-16,0.0,,0.23333333333333334,0.0,0.5127980976205546,0.2222222222222222,0.18421052631578946,0.16619047619047617,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,438.0,0.0,0.0,0.0,0.0,0.0,inf,2.999622047242595
2016-09-19,0.0,,0.2777777777777778,0.0,0.5134797069039043,0.125,0.20588235294117646,0.19206349206349208,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,415.0,0.0,0.0,0.0,0.0,0.0,inf,10.430723848324238
2016-09-20,0.0,,0.2777777777777778,0.0,0.5137597850864165,0.125,0.20588235294117646,0.19206349206349208,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,415.0,0.0,0.0,0.0,0.0,0.0,inf,38.4
2016-09-21,0.0,,0.2777777777777778,0.0,0.5134775002198353,0.125,0.20588235294117646,0.19206349206349208,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,415.0,0.0,0.0,0.0,0.0,0.0,inf,0.0
2016-09-22,0.0,,0.2777777777777778,0.0,0.5115379097836064,0.125,0.20588235294117646,0.19206349206349208,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,415.0,0.0,0.0,0.0,0.0,0.0,inf,5.059644256269407
2016-09-23,1.0,,0.2638888888888889,0.0,0.5171256593097551,0.125,0.14285714285714285,0.1507936507936508,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,inf,14.291000209243908
2016-09-26,1.0,,0.2638888888888889,0.0,0.5012951714071294,0.125,0.21428571428571427,0.16181657848324515,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,363.0,0.0,0.0,0.0,0.0,0.0,inf,7.341303483857977
2016-09-27,1.0,-0.16666666666667593,0.2916666666666667,0.0,0.5038103168574278,0.125,0.2631578947368421,0.23584656084656086,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,522.0,0.0,0.0,0.0,0.0,0.0,inf,0.0
2016-09-28,1.0,-0.16666666666667593,0.2916666666666667,0.0,0.5035361357741085,0.125,0.2631578947368421,0.23584656084656086,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,522.0,0.0,0.0,0.0,0.0,0.0,inf,2.733847637029966
2016-09-29,1.0,0.0,0.3055555555555556,0.0,0.5029418374343742,0.125,0.3181818181818182,0.2657407407407407,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,609.0,0.0,0.0,0.0,0.0,0.0,inf,3.59981634058606
2016-09-30,1.0,-0.3333333333333277,0.3055555555555556,0.0,0.5019335492630166,0.125,0.29545454545454547,0.2783138401559454,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,631.0,0.0,0.0,0.0,0.0,0.0,inf,2.2489667048823607
2016-10-03,1.0,-0.3333333333333277,0.3055555555555556,0.0,0.5018168358361371,0.125,0.29545454545454547,0.2783138401559454,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,631.0,0.0,0.0,0.0,0.0,0.0,inf,3.2978831176758283
2016-10-04,0.0,-0.2854496128592219,0.25555555555555554,0.0,0.4984835137955732,0.2222222222222222,0.3125,0.26816666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,694.0,0.0,0.0,0.0,0.0,0.0,inf,2.8682473917340245
2016-10-05,0.0,-0.2854496128592219,0.25555555555555554,0.0,0.4983487785205857,0.2222222222222222,0.3125,0.26816666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,694.0,0.0,0.0,0.0,0.0,0.0,inf,3.1878787443171053
2016-10-06,0.0,-0.13827418418938808,0.23333333333333334,0.0,0.5002347641202863,0.4567901234567901,0.30952380952380953,0.3470175438596491,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.0,0.0,529.0,0.0,0.0,0.0,0.0,0.0,inf,3.735279665637467
2016-10-07,0.0,-0.11597225588258392,0.24444444444444444,0.0,0.5003811385184129,0.3827160493827161,0.3409090909090909,0.36150000000000004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,648.0,0.0,0.0,0.0,0.0,0.0,inf,3.240446046980821
2016-10-10,1.0,-0.22302942189486344,0.28888888888888886,0.0,0.4999475536014023,0.1111111111111111,0.3793103448275862,0.417575493612079,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,965.0,0.0,0.0,0.0,0.0,0.0,inf,2.348359618842115
2016-10-11,1.0,0.07167277238512454,0.25555555555555554,0.0,0.5011626556703453,0.37037037037037046,0.391304347826087,0.38189393939393934,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,728.0,0.0,0.0,0.0,0.0,0.0,inf,2.5700839233411426
2016-10-12,1.0,0.07167277238512454,0.25555555555555554,0.0,0.5028070985036552,0.37037037037037046,0.391304347826087,0.38189393939393934,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,728.0,0.0,0.0,0.0,0.0,0.0,inf,2.467354993869783
2016-10-13,1.0,-0.052515330149557574,0.2777777777777778,0.0,0.5019135515773746,0.3580246913580247,0.3448275862068966,0.32714646464646463,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,834.0,0.0,0.0,0.0,0.0,0.0,inf,0.0
2016-10-14,1.0,-0.052515330149557574,0.2777777777777778,0.0,0.5017066650206642,0.3580246913580247,0.3448275862068966,0.32714646464646463,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,834.0,0.0,0.0,0.0,0.0,0.0,inf,0.0
2016-10-17,1.0,-0.08256495272466981,0.3,0.0,0.5027470824060403,0.3580246913580247,0.375,0.36607142857142855,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2962962962962963,0.0,0.0,1042.0,0.0,0.0,0.0,0.0,0.0,inf,0.0
2016-10-18,1.0,-0.08256495272466981,0.3,0.0,0.503451864334484,0.3580246913580247,0.375,0.36607142857142855,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2962962962962963,0.0,0.0,1042.0,0.0,0.0,0.0,0.0,0.0,inf,0.0
2016-10-19,1.0,0.054816126206689166,0.28888888888888886,0.0,0.5034687752308448,0.3580246913580247,0.375,0.3659126984126984,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,954.0,0.0,0.0,0.0,0.0,0.0,inf,0.0
2016-10-20,1.0,-0.23452078799117088,0.2777777777777778,0.0,0.5035073489786751,0.3580246913580247,0.35,0.3769047619047619,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,859.0,0.0,0.0,0.0,0.0,0.0,inf,0.0
2016-10-21,0.0,0.1777046633277283,0.2777777777777778,0.0,0.5050221976259239,0.39506172839506176,0.3333333333333333,0.35738095238095247,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,886.0,0.0,0.0,0.0,0.0,0.0,inf,2.5949055322357197
2016-10-24,0.0,0.1777046633277283,0.2777777777777778,0.0,0.5050135726813846,0.39506172839506176,0.3333333333333333,0.35738095238095247,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,886.0,0.0,0.0,0.0,0.0,0.0,inf,2.5958176907812485
2016-10-25,0.0,-0.37796447300922903,0.3,0.0,0.5019652652449371,0.308641975308642,0.2840909090909091,0.35234126984126984,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,1048.0,0.0,0.0,0.0,0.0,0.0,inf,3.189484789190181
2016-10-26,0.0,-0.3616593205363265,0.3111111111111111,0.0,0.5019043981392068,0.308641975308642,0.3020833333333333,0.4167063492063492,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,1159.0,0.0,0.0,0.0,0.0,0.0,inf,1.8690471827673414
2016-10-27,0.0,-0.13293003075337018,0.32222222222222224,0.0,0.5020127343401811,0.308641975308642,0.30612244897959184,0.3764285714285714,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20689655172413793,0.0,0.0,1210.0,0.0,0.0,0.0,0.0,0.0,inf,1.8167428445304061
2016-10-28,0.0,-0.13293003075337018,0.32222222222222224,0.0,0.5020537635396897,0.308641975308642,0.30612244897959184,0.3764285714285714,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20689655172413793,0.0,0.0,1210.0,0.0,0.0,0.0,0.0,0.0,inf,1.7437720798893919
2016-10-31,0.0,-0.16224805535043163,0.2777777777777778,0.0,0.5006487654132623,0.3827160493827161,0.3225806451612903,0.31261904761904763,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,836.0,0.0,0.0,0.0,0.0,0.0,inf,1.606371076055839
2016-11-01,0.0,-0.48877841070103695,0.26666666666666666,0.0,0.49854862039761233,0.46913580246913583,0.3333333333333333,0.37928571428571434,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,809.0,0.0,0.0,0.0,0.0,0.0,inf,1.425232184613131
2016-11-02,0.0,-0.48877841070103695,0.26666666666666666,0.0,0.4986122534990742,0.46913580246913583,0.3333333333333333,0.37928571428571434,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,809.0,0.0,0.0,0.0,0.0,0.0,inf,1.3976796755053846
